央卫频道,#genre#
[回放] 芝加哥红星女足 vs 华盛顿精神女足 0-3 [美女职] 2026-09-21 05:05,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/625e8e565001834821397995788/playlist_eof.m3u8?t=6ab0c2a3&us=c16f702c6f&sign=b5315fd473d37c1510f243b421d25853
[回放] 布卡拉曼加 vs 波哥大国际 2-0 [哥伦甲] 2026-09-21 05:05,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/85c7d06e5001834821384586698/playlist_eof.m3u8?t=6ab0c348&us=02ae2c5eb6&sign=e41b2b0a9343459e75e90593d20799fc
[回放] 温哥华白浪后备队 vs 圣何塞地震后备队 0-2 [美预备联] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/91bde3725001834821214127642/playlist_eof.m3u8?t=6ab0c108&us=93a696e0f3&sign=ad1607c546d5f31dbba8ec8b6f988c90
[回放] 塔科马反抗者 vs 波特兰伐木工后备队 1-1 [美预备联] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/7be470f85001834821343053188/playlist_eof.m3u8?t=6ab0c254&us=46fbf350ba&sign=1fbad85cc8109bafab29d01feb975061
[回放] 圣路易斯市B队 vs 奥斯汀FC II队 0-2 [美预备联] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/798afe365001834821384002259/playlist_eof.m3u8?t=6ab0c2c6&us=fff119deb6&sign=087b12b41cd700abd81c91b94de33958
[回放] 皇家君主 vs 文图拉县足球俱乐部 2-1 [美预备联] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/7b8cc4765001834821343008519/playlist_eof.m3u8?t=6ab0c128&us=b83138fbc2&sign=21e2f6f560cb4d3934507099ec6b3772
[回放] 休斯顿迪纳摩B队 vs 堪萨斯城后备队 2-3 [美预备联] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/91f4a0775001834821214158094/playlist_eof.m3u8?t=6ab0c2a5&us=2a2bcfa85b&sign=d22e6e3652897d15a83cc34dbb21bb91
[回放] 科罗拉多急流B队 vs 北得克萨斯 2-1 [美预备联] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/016672fd5001834821212567764/playlist_eof.m3u8?t=6ab0c02e&us=87ffb2eb8b&sign=bc5cbc46c15402dde7d5586f6a279979
[回放] 明尼苏达联B队 vs 洛杉矶FCII队 3-2 [美预备联] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/71793f1a5001834821353450098/playlist_eof.m3u8?t=6ab0c02e&us=87ffb2eb8b&sign=7c6fc03b3a275156053074ce1d7db5bf
[回放] 梅里达大学生 vs 图积兰奴斯 1-1 [委内超] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/cd8a2c135001834821344255610/playlist_eof.m3u8?t=6ab0c0c4&us=46e3889e18&sign=ea8001366ef5def6b202e2be9adc7a72
[回放] 昆卡竞技 vs 穆苏克鲁纳 1-1 [厄瓜甲] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/7b9ca76e5001834821343014433/playlist_eof.m3u8?t=6ab0c337&us=5039fda212&sign=c53fd53c7b9976d8e6ded2904b118be3
[回放] 印地十一 vs 奥克兰根 0-1 [美乙] 2026-09-21 05:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/6a452d555001834821353123375/playlist_eof.m3u8?t=6ab0c255&us=3c61e52d9d&sign=2f6fcdc60e9c65ef108f0419d484cb83
[回放] 巴勃罗B队 vs 莫克瓜 4-0 [秘鲁甲] 2026-09-21 04:30,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/2ea149295001834821342012215/playlist_eof.m3u8?t=6ab0b8f7&us=26aea2335f&sign=aec7fbc2a395db06c431aa6ed300b8d0
[回放] 罗萨里奥中央 vs 阿根廷青年人 1-0 [阿甲] 2026-09-21 04:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/954fdf625001834821381159945/playlist_eof.m3u8?t=6ab0c162&us=e807fe6d53&sign=63c6f4ed7d7b67976d7995be0b0bee37
[回放] 普拉滕斯 vs 纽维尔老男孩 0-1 [阿甲] 2026-09-21 04:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/c68100855001834821378295671/playlist_eof.m3u8?t=6ab0c32b&us=2efd269ec7&sign=8f8a0ec3a94accca0be681f691184473
[回放] 狂热 vs 神秘人 77-93 [WNBA] 2026-09-21 04:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/6b7d5ef95001834821339650325/playlist_eof.m3u8?t=6ab0c2fe&us=8090a17ce2&sign=79e0bf5d9d7ace9e441c828f388082c9
[回放] 狂热 vs 神秘人 77-93 [WNBA] 2026-09-21 04:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/2595cd385001834821338962310/playlist_eof.m3u8?t=6ab0c2fe&us=8090a17ce2&sign=8fd2dbf2c362d640dba9db0c377968dd
[回放] 节奏 vs 自由人 69-106 [WNBA] 2026-09-21 03:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/5523e7ba5001834821349514641/playlist_eof.m3u8?t=6ab0b7df&us=1eae441a4e&sign=d7d822c06a628d9a6a0ea42057798a9b
[回放] 节奏 vs 自由人 69-106 [WNBA] 2026-09-21 03:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/41b24b985001834821383920352/playlist_eof.m3u8?t=6ab0b7df&us=1eae441a4e&sign=fab911d5c23938e6000c33a3c5d65960
[回放] 华斯基 vs 维切塔 82-93 [篮冠联] 2026-09-21 01:30,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/a10daa7e5001834821279359042/playlist_eof.m3u8?t=6ab0bca3&us=9120df88a4&sign=404f486c08cc6c10d1e6aa4b8a6290fa
[回放] 阳光 vs 山猫 89-101 [WNBA] 2026-09-21 01:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/74175d645001834821197703596/playlist_eof.m3u8?t=6ab0ba2e&us=47905bf13b&sign=df4fc5a978f80476af849c4cc768c5e6
[回放] 阳光 vs 山猫 89-101 [WNBA] 2026-09-21 01:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/b2e930b45001834821276029032/playlist_eof.m3u8?t=6ab0ba2e&us=47905bf13b&sign=efcae1f854bf638a87baa2f16c7e2d86
[回放] 柴郡凤凰 vs 布里斯托尔学院 92-101 [英篮超] 2026-09-21 00:30,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/aa1910fa5001834821323315758/playlist_eof.m3u8?t=6ab0bc2e&us=09b7a6efa7&sign=008edb004726bd990914faa8eb2239a8
[回放] 拜仁慕尼黑 vs 保罗沙 108-72 [德篮甲] 2026-09-21 00:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/1964d5cd5001834821321701109/playlist_eof.m3u8?t=6ab0c05e&us=8072609193&sign=ec103c9526c97006d93f5eb95690c961
[回放] 奥尔登堡 vs 中央德国 96-81 [德篮甲] 2026-09-20 21:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/a7dc2d235001834821357571576/playlist_eof.m3u8?t=6ab0bf58&us=5ea22ac850&sign=237e7c6096d74c9e418e277ad1425270
[回放] 日本 vs 韩国 57-67 [亚运男篮] 2026-09-20 18:40,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/0144c82d5001834821331541403/playlist_eof.m3u8?t=6ab0c4d9&us=89c05d273e&sign=9a96b9356a07b936a19c0f6bd2385218
[回放] 日本 vs 韩国 57-67 [亚运男篮] 2026-09-20 18:40,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/bdc15ccd5001834821290051223/playlist_eof.m3u8?t=6ab0c4d9&us=89c05d273e&sign=314b56a5b485ec6bf2e287fe7e60888a
[回放] 中国 vs 伊朗 70-79 [亚运男篮] 2026-09-20 15:40,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/5ab089be5001834821315493772/playlist_eof.m3u8?t=6ab0c11d&us=41bfe6c839&sign=f8b1494175c2e41bea974fbd1a88e72a
[回放] 中国 vs 伊朗 70-79 [亚运男篮] 2026-09-20 15:40,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/78739d3d5001834821275808802/playlist_eof.m3u8?t=6ab0c11d&us=41bfe6c839&sign=ed104e810947ac1013cff823971c00de
[回放] 悉尼国王 vs 凯恩斯太攀蛇 111-90 [澳NBL] 2026-09-20 15:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/c2b68ca55001834821269945382/playlist_eof.m3u8?t=6ab0b90b&us=01dc417963&sign=410fbcfc54b2e71cd17c640f1f718cd6
[回放] 台湾艺大 vs 健行科技大学 84-61 [俱乐部友谊赛] 2026-09-20 13:30,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/fff837b05001834821141356205/playlist_eof.m3u8?t=6ab0c2ca&us=033fd12d2d&sign=c8d09c2dd5e8fc52a26e406869e88f9e
[回放] 新西兰破坏者 vs 伊拉瓦拉老鹰 95-81 [澳NBL] 2026-09-20 13:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/de1dac3b5001834821310644389/playlist_eof.m3u8?t=6ab0c4c6&us=f583e56b92&sign=964c17c1b9de3b01f516f8605268f9f4
[回放] 哈萨克斯坦女篮 vs 日本女篮 23-88 [亚运女篮] 2026-09-20 12:50,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/55c0dadd5001834821135973390/playlist_eof.m3u8?t=6ab0bf38&us=137ef577df&sign=046c97b118d381b0536d050c7b30699c
[回放] 哈萨克斯坦女篮 vs 日本女篮 23-88 [亚运女篮] 2026-09-20 12:50,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/715d3e755001834821312388313/playlist_eof.m3u8?t=6ab0bf38&us=137ef577df&sign=dfa242599ef87fa1377cddddbbd49f46
[回放] 中国香港女篮 vs 菲律宾女篮 73-90 [亚运女篮] 2026-09-20 09:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/696263ba5001834821244956601/playlist_eof.m3u8?t=6ab0b79c&us=dfbab4df72&sign=1c2aecf9801e9514863bedc3174a1379
[回放] 女武神 vs 风暴 70-57 [WNBA] 2026-09-20 09:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/5df08c075001834821244489748/playlist_eof.m3u8?t=6ab0bf22&us=2f6c2282b5&sign=660afa3fb7d42f4cb82ab9867af81e65
[回放] 女武神 vs 风暴 70-57 [WNBA] 2026-09-20 09:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/67f7fd905001834821115036155/playlist_eof.m3u8?t=6ab0bf22&us=2f6c2282b5&sign=7e44003d1f7346aae0384575d08f1174
[回放] 梦想 vs 天空 106-81 [WNBA] 2026-09-20 07:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/cdd8ceb65001834821171720492/playlist_eof.m3u8?t=6ab0c28f&us=e1598be392&sign=e07225db53457b2dab96deeb5fc24751
[回放] 梦想 vs 天空 106-81 [WNBA] 2026-09-20 07:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/c0c511825001834821235554696/playlist_eof.m3u8?t=6ab0c28f&us=e1598be392&sign=0952259097f61d32aa23b32e7567d097
[回放] 特力康 vs 汉堡 96-72 [德篮甲] 2026-09-20 02:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/9a38b83d5001834821262392088/playlist_eof.m3u8?t=6ab0c452&us=81f992416e&sign=26f16d613c3c6a9fd8f0c0663266be68
[回放] 帕特雷普罗米修斯 vs 维切塔 73-103 [篮冠联] 2026-09-20 01:30,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/4872cbfe5001834821261177557/playlist_eof.m3u8?t=6ab0c0ed&us=9afd232755&sign=772d0242c05527118b90ac8cf8a95cad
[回放] 飞翼 vs 水星 87-82 [WNBA] 2026-09-20 01:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/804757985001834821258560621/playlist_eof.m3u8?t=6ab0bc45&us=efb3959843&sign=02e0a54c8b096b13ed2bbba756b1e941
[回放] 飞翼 vs 水星 87-82 [WNBA] 2026-09-20 01:00,https://newtc-vod123ktv.123kq.live/d5ff014avodsgp1302796787/62ea3c965001834821210384960/playlist_eof.m3u8?t=6ab0bc45&us=efb3959843&sign=358c476ad4efa320a0037149927322b6
🇨🇳央卫视直播1,#genre#
CCTV1,http://45.192.97.170:8880/play/1.m3u8
CCTV2,http://45.192.97.170:8880/play/2.m3u8
CCTV3,http://45.192.97.170:8880/play/3.m3u8
CCTV4,http://45.192.97.170:8880/play/4.m3u8
CCTV5,http://45.192.97.170:8880/play/5.m3u8
CCTV5+,http://45.192.97.170:8880/play/6.m3u8
CCTV6,http://45.192.97.170:8880/play/7.m3u8
CCTV7,http://45.192.97.170:8880/play/8.m3u8
CCTV8,http://45.192.97.170:8880/play/9.m3u8
CCTV9,http://45.192.97.170:8880/play/10.m3u8
CCTV10,http://45.192.97.170:8880/play/11.m3u8
CCTV11,http://45.192.97.170:8880/play/12.m3u8
CCTV12,http://45.192.97.170:8880/play/13.m3u8
CCTV13,http://45.192.97.170:8880/play/14.m3u8
CCTV14,http://45.192.97.170:8880/play/15.m3u8
CCTV15,http://45.192.97.170:8880/play/16.m3u8
CCTV17,http://45.192.97.170:8880/play/17.m3u8
CCTV4欧洲,http://45.192.97.170:8880/play/18.m3u8
CCTV4美洲,http://45.192.97.170:8880/play/19.m3u8
赛事最经典,http://45.192.97.170:8880/play/20.m3u8
体坛名栏汇,http://45.192.97.170:8880/play/21.m3u8
四海钓鱼,http://45.192.97.170:8880/play/22.m3u8
大湾区卫视,http://45.192.97.170:8880/play/23.m3u8
陕西体育,http://45.192.97.170:8880/play/24.m3u8
辽宁体育,http://45.192.97.170:8880/play/25.m3u8
东方卫视,http://45.192.97.170:8880/play/26.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/151/3/video.m3u8
江苏卫视,http://45.192.97.170:8880/play/27.m3u8
广东卫视,http://45.192.97.170:8880/play/28.m3u8
北京卫视,http://45.192.97.170:8880/play/29.m3u8
辽宁卫视,http://45.192.97.170:8880/play/30.m3u8
河北卫视,http://45.192.97.170:8880/play/31.m3u8
江西卫视,http://45.192.97.170:8880/play/32.m3u8
陕西卫视,http://45.192.97.170:8880/play/33.m3u8
湖北卫视,http://45.192.97.170:8880/play/34.m3u8
农林卫视,http://45.192.97.170:8880/play/35.m3u8
兵团卫视,http://45.192.97.170:8880/play/36.m3u8
宁夏卫视,https://hls.nxhhy.cn/live/nxws1M.m3u8
延边卫视,https://srs.iybtv.cn/video/CYS1/index.m3u8
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
CCTV1@,http://f.123.rr.kg/163189/cctv1
CCTV2@,http://f.123.rr.kg/163189/cctv2
CCTV3@,http://f.123.rr.kg/163189/cctv3
CCTV4@,http://f.123.rr.kg/163189/cctv4
CCTV5@,http://f.123.rr.kg/163189/cctv5
CCTV5@,http://f.123.rr.kg/163189/cctv5-2
CCTV5+@,http://f.123.rr.kg/163189/cctv5p
CCTV5+@,http://f.123.rr.kg/163189/cctv5p-2
CCTV6@,http://f.123.rr.kg/163189/cctv6
CCTV7@,http://f.123.rr.kg/163189/cctv7
CCTV8@,http://f.123.rr.kg/163189/cctv8
CCTV9@,http://f.123.rr.kg/163189/cctv9
CCTV10@,http://f.123.rr.kg/163189/cctv10
CCTV11@,http://f.123.rr.kg/163189/cctv11
CCTV12@,http://f.123.rr.kg/163189/cctv12
CCTV13@,http://f.123.rr.kg/163189/cctv13
CCTV14@,http://f.123.rr.kg/163189/cctv14
CCTV15@,http://f.123.rr.kg/163189/cctv15
CCTV16@,http://f.123.rr.kg/163189/cctv16
CCTV16@,http://f.123.rr.kg/163189/cctv16-2
CCTV17@,http://f.123.rr.kg/163189/cctv17
🇨🇳央卫视直播2,#genre#
CCTV1综合,http://120.48.113.49:6006/608807420
CCTV2财经,http://120.48.113.49:6006/631780532
CCTV3综艺,http://120.48.113.49:6006/624878271
CCTV4中文国际,http://120.48.113.49:6006/631780421
CCTV5体育,http://120.48.113.49:6006/641886683
CCTV5+体育赛事,http://120.48.113.49:6006/641886773
CCTV6电影,http://120.48.113.49:6006/624878396
CCTV7国防军事,http://120.48.113.49:6006/673168121
CCTV8电视剧,http://120.48.113.49:6006/624878356
CCTV9纪录,http://120.48.113.49:6006/673168140
CCTV10科教,http://120.48.113.49:6006/624878405
CCTV11戏曲,http://120.48.113.49:6006/667987558
CCTV12社会与法,http://120.48.113.49:6006/673168185
CCTV13新闻,http://120.48.113.49:6006/608807423
CCTV14少儿,http://120.48.113.49:6006/624878440
CCTV15音乐,http://120.48.113.49:6006/673168223
CCTV17农业农村,http://120.48.113.49:6006/673168256
CCTV4欧洲,http://120.48.113.49:6006/608807419
CCTV4美洲,http://120.48.113.49:6006/608807416
CGTN外语纪录,http://120.48.113.49:6006/609006487
CGTN阿拉伯语,http://120.48.113.49:6006/609154345
CGTN西班牙语,http://120.48.113.49:6006/609006450
CGTN法语,http://120.48.113.49:6006/609006476
CGTN俄语,http://120.48.113.49:6006/609006446
老故事,http://120.48.113.49:6006/884121956
发现之旅,http://120.48.113.49:6006/624878970
中学生,http://120.48.113.49:6006/708869532
CGTN,http://120.48.113.49:6006/609017205
东方卫视,http://120.48.113.49:6006/651632648
江苏卫视,http://120.48.113.49:6006/623899368
广东卫视,http://120.48.113.49:6006/608831231
北京卫视,http://120.48.113.49:6006/630287636
辽宁卫视,http://120.48.113.49:6006/630291707
河北卫视,http://120.48.113.49:6006/962042070
江西卫视,http://120.48.113.49:6006/783847495
河南卫视,http://120.48.113.49:6006/790187291
陕西卫视,http://120.48.113.49:6006/738910838
大湾区卫视,http://120.48.113.49:6006/608917627
湖北卫视,http://120.48.113.49:6006/947472496
吉林卫视,http://120.48.113.49:6006/947472500
青海卫视,http://120.48.113.49:6006/947472506
东南卫视,http://120.48.113.49:6006/849116810
海南卫视,http://120.48.113.49:6006/947472502
海峡卫视,http://120.48.113.49:6006/849119120
中国农林卫视,http://120.48.113.49:6006/956904896
兵团卫视,http://120.48.113.49:6006/956923145
宁夏卫视,http://120.48.113.49:6006/738910535
重庆卫视,http://120.48.113.49:6006/738910914
三沙卫视,http://120.48.113.49:6006/961023778
黑龙江卫视,http://120.48.113.49:6006/738906901
赛事最经典,http://120.48.113.49:6006/646596895
体坛名栏汇,http://120.48.113.49:6006/629943305
四海钓鱼,http://120.48.113.49:6006/637444975
24小时城市联赛轮播台,http://120.48.113.49:6006/915512915
武术世界,http://120.48.113.49:6006/958475359
快乐垂钓,http://120.48.113.49:6006/961930263
建党105周年巡礼,http://120.48.113.49:6006/713600957
经典香港电影,http://120.48.113.49:6006/625703337
新片放映厅,http://120.48.113.49:6006/619495952
CHC影迷电影,http://120.48.113.49:6006/952383261
CHC动作电影,http://120.48.113.49:6006/644368714
CHC家庭影院,http://120.48.113.49:6006/644368373
和美乡途轮播台,http://120.48.113.49:6006/713591450
南方影视,http://120.48.113.49:6006/614961829
中国天气,http://120.48.113.49:6006/959986621
CETV1,http://120.48.113.49:6006/923287154
CETV2,http://120.48.113.49:6006/923287211
CETV4,http://120.48.113.49:6006/923287339
山东教育,http://120.48.113.49:6006/609154353
熊猫频道01高清,http://120.48.113.49:6006/609158151
熊猫频道1,http://120.48.113.49:6006/608933610
熊猫频道2,http://120.48.113.49:6006/608933640
熊猫频道3,http://120.48.113.49:6006/608934619
熊猫频道4,http://120.48.113.49:6006/608934721
熊猫频道5,http://120.48.113.49:6006/608935104
熊猫频道6,http://120.48.113.49:6006/608935797
熊猫频道7,http://120.48.113.49:6006/609169286
熊猫频道8,http://120.48.113.49:6006/609169287
熊猫频道9,http://120.48.113.49:6006/609169226
熊猫频道10,http://120.48.113.49:6006/609169285
最强综艺趴,http://120.48.113.49:6006/629942228
嘉佳卡通,http://120.48.113.49:6006/614952364
经典动画大集合,http://120.48.113.49:6006/629942219
新动漫,http://120.48.113.49:6006/961930269
新动力量创一流,http://120.48.113.49:6006/713589837
中华特产,http://120.48.113.49:6006/959986618
环球旅游,http://120.48.113.49:6006/958475356
梨园频道,http://120.48.113.49:6006/961930369
💎地方台直播,#genre#
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
看东方4K,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
南国都市4K,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
吉林纪录片轮播,http://lsfb.avap.jilintv.cn/zqvk7vpj/channel/da805d8d77a24db8aaa62328eb6d874e/index.m3u8
三农,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=1893427200&k=f07ae1d5be12d118d136be90e032bfce
黄河,http://113.26.251.182:8009/hls/24/index.m3u8
文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
6,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
快乐垂钓,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/KLCDMPP360.m3u8
JC乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
之江记录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
延津电视台,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8?zshanxd
萧山电视台,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
LQTV,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
SYTV,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
JCTV,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
云,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
天祝,https://play.kankanlive.com/live/1656487214793905.m3u8
营山,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel101492/playlist.m3u8$1川电HD直
南宁文旅,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
苏州娱乐,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
Z农村频道,http://zbbf2.ahbztv.com/live/418.m3u8
湖南经视,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNJSMPP360.m3u8
湖南都市,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDSMPP360.m3u8
湖南娱乐,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNYLMPP360.m3u8
湖南电视剧,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDSJMPP360.m3u8
湖南电影,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDYMPP360.m3u8
湖南爱晚,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNGGMPP360.m3u8
湖南国际,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNGJMPP360.m3u8
湖南快乐购,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/KLGMPP360.m3u8
